placement,match_id,augment0,augment1,augment2,Set8_Ace,Set8_Admin,Set8_Aegis,Set8_AnimaSquad,Set8_Arsenal,Set8_Brawler,Set8_Channeler,Set8_Civilian,Set8_Corrupted,Set8_Deadeye,Set8_Defender,Set8_Duelist,Set8_ExoPrime,Set8_Forecaster,Set8_GenAE,Set8_Hacker,Set8_Heart,Set8_Mascot,Set8_OxForce,Set8_Prankster,Set8_Recon,Set8_Renegade,Set8_SpaceCorps,Set8_StarGuardian,Set8_Supers,Set8_Threat,Set8_UndergroundThe,TFT8_Alistar,TFT8_Alistar_item0,TFT8_Alistar_item1,TFT8_Alistar_item2,TFT8_Annie,TFT8_Annie_item0,TFT8_Annie_item1,TFT8_Annie_item2,TFT8_Aphelios,TFT8_Aphelios_item0,TFT8_Aphelios_item1,TFT8_Aphelios_item2,TFT8_Ashe,TFT8_Ashe_item0,TFT8_Ashe_item1,TFT8_Ashe_item2,TFT8_AurelionSol,TFT8_AurelionSol_item0,TFT8_AurelionSol_item1,TFT8_AurelionSol_item2,TFT8_BelVeth,TFT8_BelVeth_item0,TFT8_BelVeth_item1,TFT8_BelVeth_item2,TFT8_Blitzcrank,TFT8_Blitzcrank_item0,TFT8_Blitzcrank_item1,TFT8_Blitzcrank_item2,TFT8_Camille,TFT8_Camille_item0,TFT8_Camille_item1,TFT8_Camille_item2,TFT8_Chogath,TFT8_Chogath_item0,TFT8_Chogath_item1,TFT8_Chogath_item2,TFT8_Draven,TFT8_Draven_item0,TFT8_Draven_item1,TFT8_Draven_item2,TFT8_Ekko,TFT8_Ekko_item0,TFT8_Ekko_item1,TFT8_Ekko_item2,TFT8_Ezreal,TFT8_Ezreal_item0,TFT8_Ezreal_item1,TFT8_Ezreal_item2,TFT8_Fiddlesticks,TFT8_Fiddlesticks_item0,TFT8_Fiddlesticks_item1,TFT8_Fiddlesticks_item2,TFT8_Fiora,TFT8_Fiora_item0,TFT8_Fiora_item1,TFT8_Fiora_item2,TFT8_Galio,TFT8_Galio_item0,TFT8_Galio_item1,TFT8_Galio_item2,TFT8_Gangplank,TFT8_Gangplank_item0,TFT8_Gangplank_item1,TFT8_Gangplank_item2,TFT8_Janna,TFT8_Janna_item0,TFT8_Janna_item1,TFT8_Janna_item2,TFT8_Jax,TFT8_Jax_item0,TFT8_Jax_item1,TFT8_Jax_item2,TFT8_Jinx,TFT8_Jinx_item0,TFT8_Jinx_item1,TFT8_Jinx_item2,TFT8_Kaisa,TFT8_Kaisa_item0,TFT8_Kaisa_item1,TFT8_Kaisa_item2,TFT8_Kayle,TFT8_Kayle_item0,TFT8_Kayle_item1,TFT8_Kayle_item2,TFT8_Leblanc,TFT8_Leblanc_item0,TFT8_Leblanc_item1,TFT8_Leblanc_item2,TFT8_LeeSin,TFT8_LeeSin_item0,TFT8_LeeSin_item1,TFT8_LeeSin_item2,TFT8_Leona,TFT8_Leona_item0,TFT8_Leona_item1,TFT8_Leona_item2,TFT8_Lulu,TFT8_Lulu_item0,TFT8_Lulu_item1,TFT8_Lulu_item2,TFT8_Lux,TFT8_Lux_item0,TFT8_Lux_item1,TFT8_Lux_item2,TFT8_Malphite,TFT8_Malphite_item0,TFT8_Malphite_item1,TFT8_Malphite_item2,TFT8_MissFortune,TFT8_MissFortune_item0,TFT8_MissFortune_item1,TFT8_MissFortune_item2,TFT8_Mordekaiser,TFT8_Mordekaiser_item0,TFT8_Mordekaiser_item1,TFT8_Mordekaiser_item2,TFT8_Nasus,TFT8_Nasus_item0,TFT8_Nasus_item1,TFT8_Nasus_item2,TFT8_Nilah,TFT8_Nilah_item0,TFT8_Nilah_item1,TFT8_Nilah_item2,TFT8_Nunu,TFT8_Nunu_item0,TFT8_Nunu_item1,TFT8_Nunu_item2,TFT8_Nunu_item3,TFT8_Nunu_item4,TFT8_Nunu_item5,TFT8_Nunu_item6,TFT8_Poppy,TFT8_Poppy_item0,TFT8_Poppy_item1,TFT8_Poppy_item2,TFT8_Rammus,TFT8_Rammus_item0,TFT8_Rammus_item1,TFT8_Rammus_item2,TFT8_Rell,TFT8_Rell_item0,TFT8_Rell_item1,TFT8_Rell_item2,TFT8_Renekton,TFT8_Renekton_item0,TFT8_Renekton_item1,TFT8_Renekton_item2,TFT8_Riven,TFT8_Riven_item0,TFT8_Riven_item1,TFT8_Riven_item2,TFT8_Samira,TFT8_Samira_item0,TFT8_Samira_item1,TFT8_Samira_item2,TFT8_Sejuani,TFT8_Sejuani_item0,TFT8_Sejuani_item1,TFT8_Sejuani_item2,TFT8_Sejuani_item3,TFT8_Sejuani_item4,TFT8_Sejuani_item5,TFT8_Sejuani_item6,TFT8_Senna,TFT8_Senna_item0,TFT8_Senna_item1,TFT8_Senna_item2,TFT8_Sett,TFT8_Sett_item0,TFT8_Sett_item1,TFT8_Sett_item2,TFT8_Sivir,TFT8_Sivir_item0,TFT8_Sivir_item1,TFT8_Sivir_item2,TFT8_Sona,TFT8_Sona_item0,TFT8_Sona_item1,TFT8_Sona_item2,TFT8_Soraka,TFT8_Soraka_item0,TFT8_Soraka_item1,TFT8_Soraka_item2,TFT8_Sylas,TFT8_Sylas_item0,TFT8_Sylas_item1,TFT8_Sylas_item2,TFT8_Syndra,TFT8_Syndra_item0,TFT8_Syndra_item1,TFT8_Syndra_item2,TFT8_Taliyah,TFT8_Taliyah_item0,TFT8_Taliyah_item1,TFT8_Taliyah_item2,TFT8_Talon,TFT8_Talon_item0,TFT8_Talon_item1,TFT8_Talon_item2,TFT8_Urgot,TFT8_Urgot_item0,TFT8_Urgot_item1,TFT8_Urgot_item2,TFT8_Vayne,TFT8_Vayne_item0,TFT8_Vayne_item1,TFT8_Vayne_item2,TFT8_Velkoz,TFT8_Velkoz_item0,TFT8_Velkoz_item1,TFT8_Velkoz_item2,TFT8_Vi,TFT8_Vi_item0,TFT8_Vi_item1,TFT8_Vi_item2,TFT8_Viego,TFT8_Viego_item0,TFT8_Viego_item1,TFT8_Viego_item2,TFT8_WuKong,TFT8_WuKong_item0,TFT8_WuKong_item1,TFT8_WuKong_item2,TFT8_Yasuo,TFT8_Yasuo_item0,TFT8_Yasuo_item1,TFT8_Yasuo_item2,TFT8_Yuumi,TFT8_Yuumi_item0,TFT8_Yuumi_item1,TFT8_Yuumi_item2,TFT8_Zac,TFT8_Zac_item0,TFT8_Zac_item1,TFT8_Zac_item2,TFT8_Zed,TFT8_Zed_item0,TFT8_Zed_item1,TFT8_Zed_item2,TFT8_Zoe,TFT8_Zoe_item0,TFT8_Zoe_item1,TFT8_Zoe_item2,_id
5,NA1_4517662602,TFT8_Augment_CamilleCarry,TFT6_Augment_PortableForge,TFT7_Augment_UrfsGrabBag2,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,RedBuff,None,None,3.0,OrnnInfinityForce,Bloodthirster,TitansResolve,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,RenegadeEmblemItem,None,None,2.0,RedBuff,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,RenegadeEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,RabadonsDeathcap,MadredsBloodrazor,RabadonsDeathcap,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,Bloodthirster,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4517662602-PnH-O_1B4-R2yFzNRt_zmBYb4zDptBBVc_sgQrjyndUgw1mKscWSrz6XU535WCFu2yv8hPyewygF4w
8,NA1_4517662602,TFT8_Augment_FioraCarry,TFT6_Augment_PortableForge,TFT6_Augment_WindfallPlusPlus,0.0,0.0,3.0,0.0,12.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,None,None,None,2.0,None,None,None,6.0,RecurveBow,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,OrnnEternalWinter,RedBuff,GargoyleStoneplate,0.0,None,None,None,0.0,None,None,None,6.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,Redemption,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,HextechGunblade,IonicSpark,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4517662602--4rnW5XlU4I1VNm53Bp6X-9RIj17Ok0A9lI535Emw2U76MSZJ_Tk5V3D7257Q8XzEiN8Bv-j-NKp1w
1,NA1_4517662602,TFT8_Augment_KayleSupport,TFT7_Augment_Preparation2,TFT6_Augment_RadiantRelics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,Bloodthirster,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,MadredsBloodrazor,HandOfJusticeRadiant,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,RapidFireCannon,TitansResolve,StatikkShiv,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,RedBuff,DragonsClaw,WarmogsArmor,0.0,None,None,None,0.0,None,None,None,NA1_4517662602-ZP8hGD6OXMImoNEjAfjO33Ae5E3_CDe18BDO0SJuUme_y6Ncrl0IDdxqU8w-8IyBhhR8SvWKUwsafQ
2,NA1_4517662602,TFT8_Augment_AsheCarry,TFT6_Augment_JeweledLotus,TFT6_Augment_BandOfThieves2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,MadredsBloodrazor,LastWhisper,RunaansHurricane,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,UnstableConcoction,Redemption,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,ThiefsGloves,WarmogsArmor,InfinityEdge,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,ThiefsGloves,RedBuff,InfinityEdge,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,ArchangelsStaff,UnstableConcoction,Morellonomicon,2.0,GuinsoosRageblade,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4517662602-eHvfo_fXr2TV5lbJAmttswaUX0P1xoR378MQiRs9tJP2FgzAfRPKYrL-QA1yNnsErn7XBvvielUOFQ
7,NA1_4517662602,TFT8_Augment_NasusCarry,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_VerdantVeil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,ThiefsGloves,RapidFireCannon,GuinsoosRageblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,Bloodthirster,RapidFireCannon,InfinityEdge,0.0,None,None,None,6.0,MadredsBloodrazor,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,RedBuff,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,ThiefsGloves,MadredsBloodrazor,RedBuff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4517662602-ti8tTXYP54p1aaxh12mQ-rP0im7ojSRjMr5cteShZ8uGeuKL53nJqFdceplsGkvEsJDxBTypCA_chA
3,NA1_4517662602,TFT8_Augment_GangplankCarry,TFT8_Augment_BrawlerEmblem,TFT6_Augment_GrandGambler,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,Bloodthirster,GuinsoosRageblade,Quicksilver,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,None,None,None,0.0,None,None,None,8.0,WarmogsArmor,RedBuff,BrambleVest,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,JeweledGauntlet,BrawlerEmblemItem,SeraphsEmbrace,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4517662602-jbVtdFrGtQyon-xZJMuX8wiJhDy5AcJawdeesj2oTo-r_878adTBd1chl9m1BhhJ0H50IJFUxnklLQ
6,NA1_4517662602,TFT8_Augment_LuxSupport,TFT6_Augment_SunfireBoard,TFT6_Augment_BandOfThieves2,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,ThiefsGloves,RunaansHurricane,SeraphsEmbrace,2.0,BrambleVest,WarmogsArmor,FrozenHeart,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,ThiefsGloves,InfinityEdge,RapidFireCannon,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,UnstableConcoction,StatikkShiv,MadredsBloodrazor,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,UnstableConcoction,SpearOfShojin,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,GenAE,None,None,NA1_4517662602-bJ1iwaT_80fOw2JvruXDUWN1fb2ICP-4gMUao9q1PoKCWQK3MGzwxqXtb-yqcJqcOgN4JzCSceQNaQ
4,NA1_4517662602,TFT8_Augment_RellCarry,TFT6_Augment_TradeSectorPlus,TFT6_Augment_GachaAddict,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,FrozenHeart,BrambleVest,WarmogsArmor,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,4.0,None,None,None,8.0,None,None,None,3.0,InfinityEdge,SpearOfShojin,GuinsoosRageblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,Morellonomicon,FrozenHeart,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4517662602-R9WuEgnFkAQD76mqsty6iVZ2rSJO9CgTT6FW1O9j98TxDihQaifg2KZiJh2pS0Vr52B79gVkfX8LAA
8,NA1_4517780772,TFT6_Augment_MetabolicAccelerator,TFT8_Augment_JaxSupport,TFT6_Augment_JeweledLotus,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,Redemption,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,MadredsBloodrazor,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,RunaansHurricane,GuardianAngel,LastWhisper,4.0,PowerGauntlet,None,None,NA1_4517780772-cxokOAGXmHXDCuhS6UJRA2FWaJ_Sc2DgrNVrGdXPoej9HWfIh7jVkXO-1G_ixNItfp6V5jk0cZs9lg
1,NA1_4517780772,TFT6_Augment_Ascension,TFT8_Augment_CamilleCarry,TFT8_Augment_ADMINEmblem,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,Redemption,None,None,3.0,LastWhisper,Bloodthirster,RunaansHurricane,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,RedBuff,TitansResolve,SeraphsEmbrace,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,ADMINEmblemItem,Morellonomicon,GiantsBelt,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,4.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4517780772-Nv_L6vNjOgK_Dy-TurIFb66YE7e0pctCxStLhDSRFQCpjFLhtD6d8sSioPr59ZzeVSbSVLaSNLL1ag
2,NA1_4517780772,TFT6_Augment_ThreesCompany,TFT8_Augment_LeBlancSupport,TFT8_Augment_PranksterEmblem,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,8.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,PranksterEmblemItem,None,None,2.0,BrambleVest,GargoyleStoneplate,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,ChainVest,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,HextechGunblade,JeweledGauntlet,SpearOfShojin,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,8.0,PowerGauntlet,SeraphsEmbrace,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,6.0,HeartEmblemItem,GenAE,None,NA1_4517780772-zk7BT29L-HQdifHVF1W2DgZe7toH80myohObAtl4jqeyjNZ4dguCWEm3Lcy0qbcAU_vPVbCTvvkJrA
